brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Mg,MG ZS,1.5 L Luxury BVA,88950,2 mois,SUV,5 ans,5,5,4,Essence,6,115,Automatique,,Traction,6.5,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 12.3 pouces,Similicuir,Multi-fonctions,Ouvrant,Éléctrique,,,,,
Mg,MG ZS Hybrid+,MG ZS Hybrid+,97950,4 mois,SUV,5 ans,5,5,4,Essence | Hybride,5,197,Automatique,,Traction,5.1,Radar de recul | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | Chauffant | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Mg,MG S5,MG S5,84950,Sur arrivage,SUV,7 ans ou 150.000 km,5,5,,Electrique,4,170,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.8 pouces,Similicuir/Tissu,Similicuir | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Confort | Sport | Perso | Neige,460,16.6,8.5,24
Mg,MG HS,MG HS,104950,15 jours,SUV,5 ans ou 100000 km,5,5,4,Essence,9,162,Automatique,7,Traction,7.8,Radar de recul | Caméra de recul,En aluminium | 19'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Mg,MG HS Hybrid+,MG HS Hybrid+,114950,Sur arrivage,SUV,5 ans ou 100000 km,5,5,4,Essence | Hybride,7,224,Automatique,2,Traction,5.5,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | EV Mode,,,,
Mg,MG RX9,MG RX9,164950,4 mois,SUV,5 ans,7,5,4,Essence,11,205,Automatique,9,Traction,11.8,Radar de recul | Système de caméras 360,En aluminium | 20'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Confort | Sport | Eco,,,,
Mg,MG 7,1.5 L Turbo Luxury BVA,109950,Sur arrivage,Berline,3 ans ou 100.000 km,5,4,4,Essence,9,188,Automatique,7,Traction,7.1,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique | EPB,Normal | Sport | Eco | Supersport,,,,
Mg,MG 7,2.0 L Turbo Trophy + BVA,139950,Sur arrivage,Berline,3 ans ou 100.000 km,5,4,4,Essence,13,261,Automatique,9,Traction,8.2,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 10.25 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique | EPB,Normal | Sport | Eco | Supersport,,,,
Mg,MG Cyberster,MG Cyberster,179950,Sur commande,Cabriolet,7 ans ou 150.000 km,2,2,,Electrique,11,340,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 7 pouces,Alcantara/Similicuir,Cuir | Multi-fonctions,,Éléctrique,Confort | Sport | Supersport,507,16.7,6,26
Mini,Mini Cooper 5 portes,1.5 l Favoured,166900,Disponible,Citadine,5 ans (2+3),5,5,3,Essence,8,156,Automatique,7,Traction,6.3,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 18'',Tactile | 9.4 pouces | Circulaire,Vescin | Nightshade Blue,Chauffant | Sport,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Cooper 5 portes,1.5 l JCW,175900,Disponible,Citadine,5 ans (2+3),5,5,3,Essence,8,156,Automatique,7,Traction,6.3,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 17'',Tactile | 9.4 pouces | Circulaire,Vescin | Nightshade Blue,Chauffant | Sport | JCW,Ouvrant | Panoramique | En verre,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Cooper 3 portes,Mini Cooper 3 portes,185900,Disponible,Citadine,5 ans (2+3),5,3,3,Essence,8,156,Automatique,7,Traction,6,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 18'' | Bi-ton,Tactile | 9.4 pouces | Circulaire,Schwarz | Vescin | Tricot,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique | En verre,Éléctrique,,,,,
Mini,Mini Cooper Electric,Mini Cooper Electric,129900,Disponible,Citadine,5 ans (2+3),4,3,,Electrique,4,184,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 17'' | Bi-ton,Tactile | 9.4 pouces | Circulaire,Similicuir,Cuir | Chauffant | Multi-fonctions | Sport,,Éléctrique,,300,14.3,4.25,28
Mini,Mini Aceman Electric,38.5 kWh Classic,139900,Disponible,SUV,5 ans (2+3),5,5,,Electrique,4,184,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 18'',Tactile | 9.4 pouces | Circulaire,Tissu | Schwarz | Vescin,Cuir | Chauffant | Multi-fonctions | Sport,,Éléctrique,Normal | Sport | Eco,309,14.5,4.25,28
Mini,Mini Aceman Electric,49.2 kWh SE Classic,149900,Disponible,SUV,5 ans (2+3),5,5,,Electrique,5,218,Automatique,,Traction,,Radar de recul | Radar avant | Caméra de recul | Parkassist | Autoreverse,En aluminium | 18'',Tactile | 9.4 pouces | Circulaire,Tissu | Vescin,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | En verre,Éléctrique,Normal | Sport | Eco | MINI Experience,405,14.7,5.5,30
Mini,Mini Countryman,1.5 L Classic BVA,169900,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8,156,Automatique,7,Traction,5.9,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 17'',Tactile | 9.4 pouces | Circulaire | OLED,Tissu | Schwarz | Vescin,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Countryman,1.5 L Favoured BVA,199900,Disponible,SUV,5 ans (2+3),5,5,3,Essence,8,156,Automatique,7,Traction,5.9,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 19'' | Bi-ton,Tactile | 9.4 pouces | Circulaire | OLED,Vescin | Vintage Brown,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mini,Mini Countryman Electric,Mini Countryman Electric,169900,Disponible,SUV,5 ans (2+3),5,5,,Electrique,5,204,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360 | Park distance control | Parkassit Plus,En aluminium | 19'',Tactile | 9.4 pouces | Circulaire | OLED,Vescin | Vintage Brown,Cuir | Chauffant | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco | MINI Experience,462,15.7,6.5,30
Mini,Mini Cooper Cabriolet,Mini Cooper Cabriolet,227900,Disponible,Cabriolet,5 ans (2+3),5,2,4,Essence,9,163,Automatique,7,Traction,6.5,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,En aluminium | 18'' | Bi-ton,Tactile | 9.4 pouces | Circulaire | OLED,Similicuir | Vescin | Nightshade Blue,Chauffant | Multi-fonctions | Sport,Capote MINI Yours Union Jack,Éléctrique,Normal | Sport | Eco | MINI Experience,,,,
Mitsubishi,Mitsubishi Eclipse Cross,Mitsubishi Eclipse Cross,107000,Indisponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,8,150,Automatique,,Traction,6.6,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile,Tissu,,,,,,,,
Mitsubishi,Mitsubishi ASX,Mitsubishi ASX,131700,Indisponible,SUV,3 ans,5,5,4,Essence,9,150,Automatique,6,Intégrale,7.6,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile,Cuir,Multi-fonctions,Panoramique,,,,,,
Mitsubishi,Mitsubishi L200 Double Cabine,Mitsubishi L200 Double Cabine,155000,Disponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,8,110,Manuelle,5,Intégrale,8.3,,En aluminium | 16'',,Tissu,,,,,,,,
Mitsubishi,Mitsubishi Pajero,Mitsubishi Pajero,196500,3 mois | Indisponible,SUV,3 ans,7,5,4,Diesel,11,125,Manuelle,5,Intégrale,12.5,,17'',,Tissu,,,,,,,,
Mitsubishi,Mitsubishi Pajero Sport,2.4 l DiD Business,243567,3 mois | Indisponible,SUV,3 ans,7,5,4,Diesel,11,181,Manuelle,5,Intégrale,7.4,,17'',,Tissu,Multi-fonctions,,,,,,,
Mitsubishi,Mitsubishi Pajero Sport,2.4 l DiD Premium BVA,267770,3 mois | Indisponible,SUV,3 ans,7,5,4,Diesel,11,181,Automatique,,Intégrale,7.4,Radar de recul | Caméra de recul,En aluminium | 18'',,Cuir,Multi-fonctions,Ouvrant | Panoramique,,,,,,
Nissan,Nissan Magnite,1.0T Acenta,60900,Disponible,SUV,2 ans,5,5,3,Essence,5,100,Manuelle,5,Traction,5.6,Radar de recul | Caméra de recul,En aluminium | 16'' | Bi-ton,Tactile | 8 pouces,Tissu,Multi-fonctions,,,,,,,
Nissan,Nissan Magnite,1.0T CVT Tekna,70900,Disponible,SUV,2 ans,5,5,3,Essence,5,100,Automatique,,Traction,5.3,Radar de recul | Système de caméras 360,En aluminium | 16'' | Bi-ton,Tactile | 8 pouces,Similicuir/Tissu,Cuir | Multi-fonctions,,,,,,,
Nissan,Nissan Juke,Nissan Juke,99900,Disponible,SUV,2 ans,5,5,3,Essence,6,117,Automatique,7,Traction,5,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 8 pouces,Cuir,Cuir | Multi-fonctions | Avec palettes,,Éléctrique,Normal | Sport | Eco,,,,
Nissan,Nissan Qashqai e-Power,Nissan Qashqai e-Power,155900,Disponible,SUV,2 ans,5,5,3,Essence | Hybride,8,190,Automatique,1,Traction,5.2,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360,En aluminium | 18'',Tactile | 12 pouces,Tissu,Cuir | Avec palettes,Panoramique,Éléctrique,Normal | Sport | Eco,,,,
Nissan,Nissan Navara,Nissan Navara,179500,Disponible,Pick up,2 ans,5,4,4,Diesel,10,190,Automatique,7,Intégrale,8.1,Radar de recul | Caméra de recul | Détection du trafic en marche arrière,En aluminium | 18'',8 pouces,Cuir,Multi-fonctions,,,,,,,
Omoda-Jaecoo,Omoda & Jaecoo E5,Omoda & Jaecoo E5,83900,En pré-commande,SUV,7 ans ou 200000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,5,211,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Confort | Sport | Eco,430,15.9,6.75,30
Omoda-Jaecoo,Omoda & Jaecoo C5,Omoda & Jaecoo C5,93900,En pré-commande,SUV,7 ans ou 200000 km | Batterie garantie 8 ans ou 160.000 KM,5,5,4,Essence | Hybride,7,204,Automatique,,Traction,4.9,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Similicuir,Cuir | 3 branches | Multi-fonctions,Ouvrant,Éléctrique | EPB,Confort | Sport | Eco,,,,
Omoda-Jaecoo,Omoda & Jaecoo J7,Omoda & Jaecoo J7,105900,Disponible,SUV,7 ans ou 200000 km | Batterie garantie 8 ans,5,5,4,Essence | Hybride rechargeable,7,279,Automatique,,Traction,4.7,Radar de recul | Radar avant | Système de caméras 540°,En aluminium | 19'',Tactile | 14.8 pouces,Similicuir,Cuir | 3 branches | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,90,,2.6,20
Omoda-Jaecoo,Omoda & Jaecoo J8,Omoda & Jaecoo J8,146900,Disponible,SUV,7 ans ou 200000 km | Batterie garantie 8 ans,5,5,4,Essence | Hybride rechargeable,7,537,Automatique,,Intégrale,6.8,Radar de recul | Radar avant | Système de caméras 540°,En aluminium | 20'',Tactile | 12.3 pouces,Similicuir,Cuir | 3 branches | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco | Offroad | Sable | Neige,160,,5.5,20
Opel,Opel Corsa,1.2 Turbo Edition,66900,Disponible,Citadine,3 ans ou 100.000 km,5,5,3,Essence,5,100,Manuelle,6,Traction,5.1,Radar de recul | Radar avant | Caméra de recul 180°,En aluminium | 16'',Tactile | 10 pouces,Tissu,3 branches | Multi-fonctions | Sport | à méplat,,,,,,,
Opel,Opel Corsa,1.2 Turbo GS,76900,Disponible,Citadine,3 ans ou 100.000 km,5,5,3,Essence,5,100,Manuelle,6,Traction,5.1,Radar de recul | Radar avant | Caméra de recul 180°,En aluminium | 17'',Tactile | 10 pouces,Tissu,Cuir | 3 branches | Multi-fonctions | Sport | à méplat,,,,,,,
Opel,Opel Crossland,Opel Crossland,75900,Disponible,SUV,3 ans ou 100.000 km,5,5,3,Essence,6,110,Automatique,6,Traction,5.7,Radar de recul | Radar avant | Caméra de recul,16'',Tactile | 7 pouces,Tissu,Cuir | 3 branches | Multi-fonctions,,,,,,,
Opel,Opel Mokka,Opel Mokka,91900,Disponible,SUV,3 ans ou 100.000 km,5,5,3,Essence,7,130,Automatique,8,Traction,4.8,Radar de recul | Radar avant | Caméra de recul 180°,En aluminium | 17'',Tactile | 10 pouces,Similicuir/Tissu,Cuir | 3 branches | Multi-fonctions | à méplat | Avec palettes,,Éléctrique,,,,,
Opel,Opel Astra,Opel Astra,94900,Disponible,Compacte,3 ans ou 100.000 km,5,5,3,Essence,7,130,Automatique,8,Traction,5.5,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 17'',Tactile | 10 pouces,Tissu,Chauffant | Multi-fonctions,Ouvrant,Éléctrique,Normal | Sport | Eco,,,,
Opel,Opel Grandland,Opel Grandland,99900,Disponible,SUV,3 ans ou 100.000 km,5,5,4,Essence,9,165,Automatique,6,Traction,7,Radar de recul | Radar avant | Caméra de recul | Parkassist,18'',Tactile | 7 pouces,Tissu,Cuir | Multi-fonctions | à méplat,,Éléctrique,,,,,
Opel,Opel Combo Cargo,1.6 L Diesel Confort L1H1 650 kg,62990,Disponible,Utilitaire,3 ans ou 100.000 km,2,3 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,5,92,Manuelle,5,Traction,4.8,,15'',Tactile | 10 pouces,Tissu,3 branches | Multi-fonctions | Sport,,,,,,,
Opel,Opel Combo Cargo,XL 1.6 L Diesel Confort L2H1 1000 kg,66490,Disponible,Utilitaire,3 ans ou 100.000 km,2,3 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,5,92,Manuelle,5,Traction,4.8,,16'',Tactile | 10 pouces,Tissu,3 branches | Multi-fonctions | Sport,,,,,,,
Peugeot,Peugeot 208,Peugeot 208,73900,Disponible,Citadine,3 ans,5,5,3,Essence,5,100,Manuelle,6,Traction,5.2,Radar de recul,16'' | Bi-ton,Tactile | 10 pouces,Tissu | Surpiqures,Cuir | Multi-fonctions,,,,,,,
Peugeot,Peugeot 2008,1.2 L Puretech 130 Active BVA,92900,Disponible,SUV,3 ans,5,5,3,Essence,7,130,Automatique,6,Traction,6.5,Radar de recul,En aluminium | 16'',Tactile | 10 pouces,Tissu,Multi-fonctions,,,,,,,
Peugeot,Peugeot 2008,1.2 L Puretech 130 Allure BVA,104900,2 mois,SUV,3 ans,5,5,3,Essence,7,130,Automatique,6,Traction,6.5,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'' | Bi-ton,Tactile | 10 pouces,Similicuir/Tissu,Multi-fonctions,,Éléctrique,,,,,
Peugeot,Peugeot Rifter,Peugeot Rifter,105900,Disponible,Monospace,3 ans,5,5 | 2 portes latérales coulissantes,4,Diesel,5,92,Manuelle,5,Traction,5.8,,16'',Tactile | 10 pouces,Tissu,Multi-fonctions,,Éléctrique,,,,,
Peugeot,Peugeot 408,1.6 L Allure EAT8,140900,Disponible,Berline,3 ans,5,4,4,Essence,13,215,Automatique,8,Traction,7,Radar de recul | Caméra de recul,En aluminium | 18'',Tactile | 10 pouces,Mi-TEP,Multi-fonctions | Croûte de cuir | Avec palettes,,,Normal | Confort | Sport,,,,
Peugeot,Peugeot 408,1.6 L Allure Pack EAT8,141900,Disponible,Berline,3 ans,5,4,4,Essence,13,215,Automatique,8,Traction,7,Radar de recul | Radar avant | Caméra de recul,En aluminium | 18'',Tactile | 10 pouces,Mi-TEP,Multi-fonctions | Croûte de cuir | Avec palettes,,Éléctrique,Normal | Confort | Sport,,,,
Peugeot,Peugeot Expert Combi,Peugeot Expert Combi,151900,10 jours,Monospace,3 ans,9,4 | 1 porte latérale coulissante,4,Diesel,8,150,Manuelle,6,Traction,5.4,,16'',Tactile | 5 pouces,Tissu | Bi-ton,Multi-fonctions,,,,,,,
Peugeot,Peugeot Landtrek Simple Cabine,1.9 L Diesel 4x2 Benne tôle pliée,75490,Disponible,Pick up,5 ans ou 400.000 km,2,2,4,Diesel,6,150,Manuelle,6,Propulsion,7.8,,16'',,Tissu,,,,,,,,
Peugeot,Peugeot Landtrek Simple Cabine,1.9 L Diesel 4x2,79490,Disponible,Pick up,5 ans ou 400.000 km,2,2,4,Diesel,6,150,Manuelle,6,Propulsion,7.8,,16'',,Tissu,,,,,,,,
Peugeot,Peugeot Landtrek Double Cabine,1.9 L Diesel 4x2,88990,Disponible,Pick up,5 ans ou 400.000 km,5,4,4,Diesel,6,150,Manuelle,6,Propulsion,7.8,Radar de recul,16'',,Tissu,,,,,,,,
Peugeot,Peugeot Landtrek Double Cabine,1.9 L Diesel 4x4 Pro Plus,108900,Disponible,Pick up,5 ans ou 400.000 km,5,4,4,Diesel,8,150,Manuelle,6,Intégrale,8.1,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Tissu | Mi-TEP,,,,,,,,
Peugeot,Peugeot Partner,1.6 L HDI 650 Kg,63990,10 jours,Utilitaire,3 ans,2,3 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,5,92,Manuelle,5,Traction,4.8,,15'',Tactile | 10 pouces,Tissu,,,,,,,,
Peugeot,Peugeot Partner,1.6 L HDI 1000 Kg,64990,10 jours,Utilitaire,3 ans,2,3 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,5,92,Manuelle,5,Traction,4.8,,16'',Tactile | 10 pouces,Tissu,,,,,,,,
Peugeot,Peugeot Expert,Peugeot Expert,88900,15 jours,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,9,150,Manuelle,6,Traction,5.5,Radar de recul,16'',,Similicuir/Tissu,,,,,,,,
Peugeot,Peugeot Boxer,2.2 L HDI L2H2 11.5m3,97900,3 mois,Utilitaire,3 ans,3,4 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,7,140,Manuelle,6,Traction,,Radar de recul,16'',,Tissu,,,,,,,,
Peugeot,Peugeot Boxer,2.2 L HDI L3H2 13m3,99900,3 mois,Utilitaire,3 ans,3,4 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,7,140,Manuelle,6,Traction,,Radar de recul,16'',,Tissu,,,,,,,,
Peugeot,Peugeot Boxer Double Cabine,Peugeot Boxer Double Cabine,114900,3 mois,Utilitaire,3 ans,7,4 | 1 porte latérale coulissante | 2 portes arrières battantes vitrées,4,Diesel,7,140,Manuelle,5,Traction,,Radar de recul,,,Tissu,,,,,,,,
Peugeot,Peugeot Traveller,Peugeot Traveller,169900,3 mois,Monospace,3 ans,9,5 | 2 portes latérales coulissantes,4,Diesel,8,150,Manuelle,5,Traction,5.5,Radar de recul,17'' | Enjoliveurs,Tactile | 10 pouces,Tissu | Bi-ton,Multi-fonctions,,,,,,,
Porsche,Porsche Macan Electric,Macan,295000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,9,340,Automatique,,Propulsion,,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 20'',Tactile | 10.9 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Sport Plus | Offroad,536,17,11.5,21
Porsche,Porsche Macan Electric,Macan 4,318000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,11,387,Automatique,,Intégrale,,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 20'',Tactile | 10.9 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Sport Plus | Offroad,516,17.9,11.5,21
Porsche,Porsche Macan Electric,Macan 4S,370000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,11,448,Automatique,,Intégrale,,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 21'',Tactile | 10.9 pouces,Cuir,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Sport Plus | Offroad,512,17.7,11.5,21
Porsche,Porsche Macan Electric,Macan Turbo,438000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,,584,Automatique,,Intégrale,,Radar de recul | Radar avant | Caméra de recul | Parkassist,"En aluminium | 22""",Tactile | 10.9 pouces,Cuir étendu,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Sport Plus | Offroad,518,18.9,11.5,21
Porsche,Porsche Cayenne E-Hybrid,Cayenne E-Hybrid Black Edition,395000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,6,Essence | Hybride rechargeable,,470,Automatique,8,Intégrale,1.9,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,"En aluminium | 22""",Tactile | 12.3 pouces,Cuir | Bi-ton,Chauffant | Multi-fonctions | Sport | Réglage électrique | Avec palettes,Ouvrant | Panoramique,Éléctrique,Normal | Confort | Sport,66,,2.7,
Porsche,Porsche Cayenne E-Hybrid,Cayenne S E-Hybrid,435000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,6,Essence | Hybride rechargeable,,519,Automatique,8,Intégrale,2,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,"En aluminium | 22""",Tactile | 12.3 pouces,Cuir | Bi-ton,Chauffant | Multi-fonctions | Sport | Réglage électrique | Avec palettes,Ouvrant | Panoramique,Éléctrique,Normal | Confort | Sport,66,,2.7,
Porsche,Porsche Cayenne Electric,Cayenne,398000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,,408,Automatique,1,Intégrale,,Système de caméras 360,En aluminium | 21'',Tactile | 12.5 pouces,Cuir,Multi-fonctions,Ouvrant | Panoramique,Éléctrique,,642,19.7,6,16
Porsche,Porsche Cayenne Electric,Cayenne Turbo,568000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,,857,Automatique,1,Intégrale,,Système de caméras 360,En aluminium | 21'',Tactile | 12.5 pouces,Cuir | Bi-ton,Cuir | Chauffant | Multi-fonctions | Sport | Réglage électrique,Ouvrant | Panoramique | Electrochrome,Éléctrique,,623,20.4,6,16
Porsche,Porsche Cayenne E-Hybrid Coupé,Cayenne E-Hybrid Coupé Black Edition,405000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,6,Essence | Hybride rechargeable,,470,Automatique,8,Intégrale,1.9,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,"En aluminium | 22""",Tactile | 12.3 pouces,Cuir | Bi-ton,Chauffant | Multi-fonctions | Sport | Réglage électrique | Avec palettes,Panoramique,Éléctrique,Normal | Confort | Sport,66,,2.7,
Porsche,Porsche Cayenne E-Hybrid Coupé,Cayenne S E-Hybrid Coupé Black Edition,445000,En pré-commande,SUV,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,6,Essence | Hybride rechargeable,,519,Automatique,8,Intégrale,2,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,"En aluminium | 22""",Tactile | 12.3 pouces,Cuir,Chauffant | Multi-fonctions | Sport | Réglage électrique | Avec palettes,Panoramique,Éléctrique,Normal | Confort | Sport,66,,2.7,
Porsche,Porsche Taycan,Taycan,448000,Disponible,Berline,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,4,,Electrique,9,408,Automatique,2,Propulsion,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 21'' | Noires,Tactile | 10.9 pouces,Cuir,Cuir | Multi-fonctions,Panoramique,Éléctrique,Normal | Confort | Sport,503,19.7,11.5,18
Porsche,Porsche Taycan,Taycan 4S,519000,Disponible,Berline,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,4,,Electrique,12,517,Automatique,2,Intégrale,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 21'' | Noires,Tactile | 10.9 pouces,Cuir,Cuir | Multi-fonctions,Panoramique,Éléctrique,Normal | Confort | Sport,549,20.7,13,18
Porsche,Porsche Taycan Cross Turismo,Porsche Taycan Cross Turismo,475000,Disponible,Berline,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,,Electrique,12,435,Automatique,2,Intégrale,,Radar de recul | Radar avant | Parkassist | Caméra panoramique 3D,En aluminium | 21'' | Noires,Tactile | 10.9 pouces,Cuir,Cuir | Multi-fonctions,Panoramique,Éléctrique,Normal | Confort | Sport,517,22,11,18
Porsche,Porsche Panamera 4 E-Hybrid,Porsche Panamera 4 E-Hybrid,529000,En pré-commande,Berline,2 ans | Batterie garantie 8 ans ou 160.000 KM,5,5,6,Essence | Hybride rechargeable,,470,Automatique,8,Intégrale,1.8,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Caméra panoramique 3D,En aluminium | 20'',Tactile | 12.3 pouces,Cuir,Cuir | Chauffant | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Normal | Confort | Sport,54,,2.7,
Porsche,Porsche 911,Porsche 911,845000,En pré-commande,Coupé,2 ans,4,2,6,Essence,26,385,Automatique,8,Propulsion,9.4,Radar de recul | Radar avant | Caméra de recul,En aluminium | 20'' | 21'' | Noires,Oui,Cuir,Cuir | Chauffant | Sport | Carbone,Ouvrant | En verre,Éléctrique,Normal | Confort | Sport,,,,
Renault,Renault Clio,1.0 L TCe 100 BVM,66950,Disponible,Citadine,2 ans ou 100.000 km,5,5,3,Essence,6,100,Manuelle,5,Traction,5.7,Radar de recul,16'',Tactile | 7 pouces,Tissu,Multi-fonctions,,,Normal | Eco,,,,
